Tm,#Bat,BatAge,R/G,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,LOB
ARI,50,26.6,4.44,162,6276,5649,720,1494,289,48,154,680,132,44,490,1312,.264,.324,.414,.738,99,2341,134,33,46,57,40,1153
ATL,60,28.8,3.54,162,6034,5420,573,1361,251,18,100,548,69,33,471,1107,.251,.314,.359,.674,89,1948,148,44,67,31,39,1145
BAL,48,27.9,4.40,162,6007,5485,713,1370,246,20,217,686,44,25,418,1331,.250,.307,.421,.728,96,2307,127,51,20,32,23,990
BOS,51,28.3,4.62,162,6237,5640,748,1496,294,33,161,706,71,27,478,1148,.265,.325,.415,.740,98,2339,127,46,30,42,28,1142
CHC,50,26.9,4.25,162,6200,5491,689,1341,272,30,171,657,95,37,567,1518,.244,.321,.398,.719,97,2186,101,74,32,35,47,1165
CHW,40,28.2,3.84,162,6070,5533,622,1381,260,27,136,595,68,42,404,1231,.250,.306,.380,.686,91,2103,125,65,30,37,22,1065
CIN,50,29.5,3.95,162,6196,5571,640,1382,257,27,167,613,134,38,496,1255,.248,.312,.394,.706,92,2194,112,42,47,40,38,1148
CLE,49,27.9,4.16,161,6109,5439,669,1395,303,29,141,640,86,28,533,1157,.256,.325,.401,.725,94,2179,134,39,47,50,34,1147
COL,51,28.0,4.55,162,6071,5572,737,1479,274,49,186,702,97,43,388,1283,.265,.315,.432,.748,88,2409,114,33,44,34,47,1016
DET,47,28.3,4.28,161,6159,5605,689,1515,289,49,151,660,83,51,455,1259,.270,.328,.420,.748,106,2355,152,41,23,35,36,1111
HOU,46,26.6,4.50,162,6073,5459,729,1363,278,26,230,691,121,48,486,1392,.250,.315,.437,.752,105,2383,102,56,28,43,22,1036
KCR,45,29.2,4.47,162,6116,5575,724,1497,300,42,139,689,104,34,383,973,.269,.322,.412,.734,98,2298,133,77,34,47,28,1079
LAA,51,28.7,4.08,162,5990,5417,661,1331,243,21,176,621,52,34,435,1150,.246,.307,.396,.702,97,2144,116,58,37,40,34,1013
LAD,55,29.6,4.12,162,6090,5385,667,1346,263,26,187,638,59,34,563,1258,.250,.326,.413,.739,105,2222,135,60,49,30,31,1121
MIA,51,27.9,3.78,162,5988,5463,613,1420,236,40,120,575,112,45,375,1150,.260,.310,.384,.694,91,2096,133,39,71,40,30,1059
MIL,49,28.1,4.04,162,6024,5480,655,1378,274,34,145,624,84,29,412,1299,.251,.307,.393,.700,90,2155,130,41,55,34,35,1026
MIN,44,28.3,4.30,162,6017,5467,696,1349,277,44,156,661,70,38,439,1264,.247,.305,.399,.704,90,2182,133,40,30,41,31,993
NYM,49,28.5,4.22,162,6145,5527,683,1351,295,17,177,654,51,25,488,1290,.244,.312,.400,.712,98,2211,130,68,29,32,42,1098
NYY,56,31.1,4.72,162,6268,5567,764,1397,272,19,212,737,63,25,554,1227,.251,.323,.421,.744,104,2343,105,63,24,54,23,1151
OAK,52,27.9,4.28,162,6171,5600,694,1405,277,46,146,661,78,29,475,1119,.251,.312,.395,.707,94,2212,124,40,14,38,21,1102
PHI,50,28.0,3.86,162,6053,5529,626,1374,272,37,130,586,88,32,387,1274,.249,.303,.382,.684,86,2110,119,54,53,29,20,1066
PIT,46,28.2,4.30,162,6285,5631,697,1462,292,27,140,661,98,45,461,1322,.260,.323,.396,.719,97,2228,115,89,63,41,46,1166
SDP,46,27.7,4.01,162,6019,5457,650,1324,260,36,148,623,82,29,426,1327,.243,.300,.385,.685,92,2100,108,40,52,42,22,1028
SEA,51,28.6,4.05,162,6131,5544,656,1379,262,22,198,624,69,45,478,1336,.249,.311,.411,.722,102,2279,123,36,38,35,31,1080
SFG,48,28.9,4.30,162,6153,5565,696,1486,288,39,136,663,93,36,457,1159,.267,.326,.406,.732,102,2260,142,49,45,37,30,1130
STL,46,28.4,3.99,162,6139,5484,647,1386,288,39,137,619,69,38,506,1267,.253,.321,.394,.716,94,2163,128,66,39,42,47,1152
TBR,51,28.4,3.98,162,6071,5485,644,1383,278,32,167,612,87,45,436,1310,.252,.314,.406,.720,100,2226,121,84,19,47,22,1075
TEX,57,28.6,4.64,162,6187,5511,751,1419,279,32,172,707,101,39,503,1233,.257,.325,.413,.739,98,2278,99,76,43,54,32,1130
TOR,52,29.4,5.50,162,6232,5509,891,1480,308,17,232,852,88,23,570,1151,.269,.340,.457,.797,118,2518,140,54,36,62,12,1057
WSN,44,28.4,4.34,162,6117,5428,703,1363,265,13,177,665,57,23,539,1344,.251,.321,.403,.724,94,2185,129,44,55,51,38,1114
LgAvg,45,28.4,4.25,162,6121,5516,688,1404,275,31,164,655,84,35,469,1248,.254,.317,.405,.721,97,2232,125,53,40,41,32,1092
Tm,#Bat,BatAge,R/G,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,LOB
,1348,28.4,4.25,4858,183628,165488,20647,42107,8242,939,4909,19650,2505,1064,14073,37446,.254,.317,.405,.721,97,66954,3739,1602,1200,1232,951,32758
Tm,#P,PAge,RA/G,W,L,W-L%,ERA,G,GS,GF,CG,tSho,cSho,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,LOB
TBR,27,26.7,3.96,80,82,.494,3.74,162,162,161,1,12,1,60,1453.1,1314,642,604,175,477,23,1355,46,5,81,6069,106,3.91,1.232,8.1,1.1,3.0,8.4,2.84,1067
TEX,31,28.1,4.52,88,74,.543,4.24,162,162,157,5,9,3,45,1442.2,1459,733,680,171,508,29,1095,63,5,51,6215,100,4.34,1.363,9.1,1.1,3.2,6.8,2.16,1154
TOR,28,29.2,4.14,93,69,.574,3.80,162,162,155,7,10,2,34,1441.0,1353,670,609,173,397,20,1117,59,4,62,5984,104,4.09,1.214,8.5,1.1,2.5,7.0,2.81,991
WSN,26,28.6,3.92,83,79,.512,3.62,162,162,158,4,13,3,41,1434.2,1366,635,577,145,364,37,1342,55,4,39,5975,111,3.45,1.206,8.6,0.9,2.3,8.4,3.69,1036
LgAvg,25,28.4,4.25,81,81,.500,3.96,162,162,158,3,,,43,1447,1404,688,636,164,469,32,1248,53,5,59,6121,101,3.96,1.294,8.7,1.0,2.9,7.8,2.66,1092
Tm,#P,PAge,RA/G,W,L,W-L%,ERA,G,GS,GF,CG,tSho,cSho,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,LOB
,735,28.4,4.25,2429,2429,.500,3.96,4858,4858,4754,104,,,1292,43407.2,42107,20647,19079,4909,14073,951,37446,1602,141,1758,183627,101,3.96,1.294,8.7,1.0,2.9,7.8,2.66,32758
Rk,Total,P(pitch+bat),Starters(pitch),Relievers(pitching),Non-P,C,1B,2B,3B,SS,LF,CF,RF,OF(LF+CF+RF),DH,PH
1,STL19.7,STL17.8,STL13.0,STL4.4,TOR16.6,SFG1.9,ARI6.4,DET3.5,TOR6.1,SFG3.4,ARI2.7,LAA6.7,WSN6.6,ARI9.1,TOR2.4,KCR0.2
2,TOR16.0,WSN9.6,LAD10.4,PIT4.2,ARI12.4,PIT1.3,CIN5.3,MIA3.0,BAL4.3,HOU2.9,PIT2.2,ARI5.6,STL4.3,PIT5.0,SEA0.7,LAD0.1
3,LAD13.9,LAD9.0,WSN9.0,KCR4.1,SFG7.5,OAK1.2,CHC4.2,TOR2.5,TEX3.6,CLE2.6,DET2.0,TBR5.3,NYM2.5,STL5.0,NYY0.6,TOR0.1
4,HOU12.4,CLE8.5,CHC7.4,BAL3.9,CHC5.4,LAD0.8,SFG2.8,SFG2.3,COL3.4,BOS2.3,SDP2.0,KCR5.3,DET2.4,TBR5.0,BOS0.3,ARI-0.1
5,CHC12.1,PIT7.3,CLE6.7,CLE1.8,HOU5.2,TOR0.8,LAD2.1,HOU2.3,CHC3.3,ATL2.2,KCR1.8,BOS3.9,HOU2.1,KCR4.8,KCR0.2,TBR-0.2
6,PIT10.8,HOU7.2,HOU5.7,HOU1.3,LAD4.9,NYY0.5,NYY1.9,CLE2.0,KCR2.2,NYY1.0,NYM1.5,PIT3.0,MIL2.0,LAA4.7,CHC0.1,HOU-0.2
7,SFG10.7,CHC6.7,TBR5.6,SFG1.2,KCR4.5,BAL0.4,DET1.8,TBR1.4,CIN1.7,TOR0.7,STL0.8,TOR2.7,TOR1.5,NYM4.2,ARI0.0,DET-0.3
8,ARI7.2,NYM6.0,NYM5.2,NYY1.0,PIT3.5,TEX0.1,KCR1.2,SEA0.8,SEA1.7,MIA0.6,NYY0.5,PHI2.3,SEA1.1,DET3.4,MIL0.0,NYY-0.4
9,KCR7.1,NYY4.9,NYY4.0,MIL1.0,DET3.3,CHC0.0,MIL1.1,CIN0.8,SFG1.7,CIN0.5,MIA0.2,CHW1.7,MIA1.1,TOR3.1,NYM0.0,NYM-0.5
10,NYM6.8,TBR4.3,PIT3.4,TEX0.4,STL1.9,ARI-0.1,BAL1.0,BOS0.7,STL1.3,OAK0.5,LAD0.2,HOU1.2,OAK1.0,BOS2.8,PIT0.0,OAK-0.6
11,WSN6.4,BAL3.4,OAK3.4,PHI0.4,TEX1.4,HOU-0.1,ATL1.0,CHC0.5,LAD1.0,ARI0.3,CHC-0.1,OAK0.7,BOS0.9,HOU2.8,SDP0.0,SDP-0.6
12,CLE5.5,SFG3.2,BOS3.0,COL0.3,NYM0.8,LAA-0.3,TOR0.9,PIT0.4,TBR0.7,LAA0.0,MIN-0.1,BAL0.6,LAD0.9,WSN2.7,WSN0.0,SFG-0.6
13,NYY5.0,KCR2.6,MIN2.8,WSN0.0,BOS0.7,SDP-0.3,NYM0.9,STL0.3,OAK0.6,CHC0.0,TBR-0.1,NYY0.6,TEX0.8,MIL1.9,MIA0.0,TEX-0.6
14,TBR4.4,MIN2.3,SEA2.6,MIN-0.4,LAA0.2,NYM-0.3,SDP0.6,TEX0.1,MIN0.6,WSN0.0,MIL-0.2,LAD0.5,ARI0.8,LAD1.6,LAD0.0,CHW-0.7
15,BOS2.6,BOS1.9,SFG0.4,NYM-0.5,NYY0.1,CLE-0.3,TEX0.3,MIN0.1,MIA0.6,TEX-0.1,CLE-0.2,NYM0.2,LAA0.5,SDP0.6,SFG-0.1,BOS-0.7
16,TEX1.8,TEX0.4,TOR0.1,TOR-0.7,TBR0.1,COL-0.3,CHW0.0,SDP0.0,PIT0.6,DET-0.1,HOU-0.5,CHC0.2,COL0.4,MIA0.5,ATL-0.1,CLE-0.8
17,BAL0.4,COL-0.2,COL-0.1,CHC-0.7,MIA-0.5,ATL-0.4,LAA-0.4,COL0.0,HOU0.5,SEA-0.2,SFG-0.5,MIL0.1,SFG-0.1,OAK0.2,STL-0.1,MIN-0.9
18,LAA-4.6,TOR-0.6,TEX-0.2,BOS-1.0,CIN-1.1,KCR-0.4,BOS-0.7,LAD-0.1,WSN-0.1,PIT-0.3,CHW-0.7,SDP0.1,TBR-0.2,NYY-0.2,PHI-0.2,MIL-1.0
19,MIA-4.7,SEA-0.9,CHW-0.3,TBR-1.2,SDP-2.4,CHW-0.6,MIN-1.1,OAK-0.5,LAA-0.3,STL-0.4,SEA-0.8,STL-0.1,PIT-0.2,CHW-0.6,CIN-0.2,BAL-1.0
20,OAK-5.4,CHW-1.6,BAL-0.5,CHW-1.2,OAK-2.7,MIA-1.0,OAK-1.4,WSN-0.7,PHI-0.3,LAD-0.6,TOR-1.1,COL-0.1,ATL-0.4,SEA-1.0,COL-0.2,PIT-1.1
21,COL-5.5,OAK-2.7,KCR-1.4,ARI-1.6,CLE-3.0,DET-1.0,HOU-1.4,NYM-0.9,ATL-0.7,TBR-0.7,PHI-1.3,CLE-0.2,NYY-1.3,TEX-1.5,TBR-0.3,STL-1.1
22,CIN-6.5,PHI-3.8,LAA-1.6,MIA-1.7,BAL-3.0,STL-1.1,CLE-1.7,BAL-1.1,ARI-0.9,CHW-1.1,OAK-1.5,WSN-0.5,SDP-1.5,PHI-1.5,MIN-0.3,CHC-1.1
23,SEA-6.5,MIA-4.2,ATL-2.3,LAD-1.9,WSN-3.2,CIN-1.2,WSN-1.8,ATL-1.2,SDP-1.0,COL-1.1,TEX-1.8,TEX-0.5,CHW-1.6,CHC-1.6,TEX-0.5,LAA-1.3
24,MIN-6.5,LAA-4.8,ARI-3.0,CIN-2.5,ATL-5.1,BOS-1.3,STL-2.0,MIL-1.4,NYM-1.1,NYM-1.5,BAL-2.0,MIA-0.8,CHC-1.7,CLE-2.2,BAL-0.7,ATL-1.4
25,SDP-9.2,MIL-5.2,MIA-3.1,SDP-2.8,MIL-5.3,MIN-1.5,SEA-2.2,LAA-1.5,NYY-1.3,PHI-1.5,BOS-2.0,DET-1.0,CIN-1.8,COL-2.7,LAA-0.7,SEA-1.5
26,DET-9.8,ARI-5.2,CIN-3.3,LAA-3.2,COL-5.3,MIL-1.5,COL-2.2,PHI-1.6,DET-1.4,KCR-1.6,CIN-2.2,SEA-1.3,CLE-1.8,BAL-3.3,CLE-1.2,WSN-1.5
27,CHW-10.2,CIN-5.4,SDP-4.6,SEA-3.4,SEA-5.6,PHI-1.7,MIA-2.3,NYY-2.0,CLE-1.4,SDP-1.7,ATL-2.4,MIN-1.3,BAL-1.9,SFG-3.9,CHW-1.5,PHI-1.8
28,MIL-10.5,SDP-6.8,PHI-4.7,DET-4.9,CHW-8.6,WSN-1.8,PIT-2.4,KCR-2.1,CHW-1.8,MIN-1.7,LAA-2.5,ATL-1.7,KCR-2.3,MIN-4.0,HOU-1.6,MIA-1.9
29,ATL-13.4,ATL-8.3,MIL-5.7,ATL-5.5,MIN-8.8,TBR-2.6,TBR-3.2,CHW-2.3,MIL-2.2,MIL-2.2,COL-3.0,CIN-1.9,PHI-2.5,ATL-4.5,DET-2.6,CIN-2.1
30,PHI-16.0,DET-13.1,DET-8.1,OAK-6.0,PHI-12.2,SEA-3.9,PHI-3.6,ARI-2.3,BOS-2.7,BAL-2.6,WSN-3.4,SFG-3.3,MIN-2.6,CIN-5.9,OAK-2.7,COL-2.2
AVG,1.1,1.1,1.5,-0.5,0.1,-0.5,0.2,0.1,0.6,-0.0,-0.4,0.9,0.3,0.8,-0.3,-0.9
Tm,#Fld,RA/G,DefEff,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr
ARI,50,4.40,.693,162,1458,1107,13200.0,6183,4400,1697,86,146,.986,30,3,63,6
ATL,60,4.69,.681,162,1458,1139,12828.0,5959,4276,1593,90,186,.985,0,0,-23,-0
BAL,47,4.28,.691,162,1458,1133,12906.2,5978,4304,1597,77,134,.987,-1,-0,-9,-1
BOS,49,4.65,.680,162,1454,1137,13006.0,6063,4344,1623,96,148,.984,-19,-2,-2,-0
CHC,50,3.75,.695,162,1458,1053,13152.0,6164,4384,1669,111,120,.982,15,1,24,0
CHW,38,4.33,.673,162,1450,1151,13024.0,6036,4356,1579,101,159,.983,-25,-2,-21,-0
CIN,49,4.65,.689,162,1458,1173,13080.0,6072,4360,1622,90,131,.985,-4,-0,-7,-1
CLE,47,3.98,.699,161,1449,1152,12877.1,5902,4297,1526,79,136,.987,31,3,16,0
COL,51,5.21,.668,162,1458,1107,12837.0,6192,4279,1818,95,172,.985,-14,-1,-16,-0
DET,47,4.99,.690,161,1449,1103,13023.0,6048,4341,1621,86,165,.986,-6,-1,6,0
HOU,46,3.81,.701,162,1458,1094,12969.0,6025,4323,1617,85,132,.986,5,0,38,1
KCR,42,3.96,.701,162,1458,1172,13053.1,6050,4354,1608,88,138,.985,16,1,52,5
LAA,48,4.17,.701,162,1458,1058,12956.1,5902,4319,1490,93,108,.984,25,2,9,1
LAD,55,3.67,.692,162,1458,1084,13011.0,6139,4337,1727,75,133,.988,30,3,0,0
MIA,51,4.19,.694,162,1458,1152,12843.0,5946,4281,1588,77,162,.987,20,2,34,3
MIL,49,4.55,.679,162,1458,1081,12915.0,6099,4305,1678,116,164,.981,2,0,-7,-1
MIN,44,4.32,.687,162,1458,1151,12987.0,6052,4329,1637,86,150,.986,-23,-2,-20,-2
NYM,49,3.78,.697,162,1458,1095,13164.0,6075,4388,1599,88,131,.986,-8,-1,4,0
NYY,55,4.31,.685,162,1458,1037,13119.0,6059,4373,1594,92,135,.985,-24,-2,-39,-4
OAK,47,4.50,.691,162,1448,1105,12932.1,6095,4331,1638,126,154,.979,-30,-3,6,0
PHI,50,4.99,.667,162,1458,1117,12927.0,6011,4309,1585,117,145,.981,-61,-6,-96,-1
PIT,44,3.68,.679,162,1458,994,13407.0,6459,4469,1868,122,178,.981,-11,-1,21,2
SDP,46,4.51,.683,162,1458,1070,12963.0,5979,4321,1566,92,138,.985,-22,-2,-22,-2
SEA,48,4.48,.688,162,1457,1059,13135.2,6165,4389,1682,94,156,.985,-43,-4,-48,-1
SFG,48,3.87,.706,162,1458,1155,12999.0,6085,4333,1674,78,145,.987,34,3,34,1
STL,45,3.24,.688,162,1458,1014,13182.0,6107,4394,1617,96,159,.984,-15,-1,13,1
