Tm,#Bat,BatAge,R/G,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,LOB
ARI,37,27.0,4.45,75,2919,2629,334,681,123,15,68,314,66,25,225,587,.259,.319,.395,.713,94,1038,58,15,27,22,23,528
ATL,44,28.8,4.00,76,2868,2577,304,662,129,9,44,286,38,18,223,517,.257,.319,.365,.685,90,941,67,22,29,17,19,531
BAL,40,28.1,4.64,75,2756,2507,348,656,113,16,92,332,23,13,188,610,.262,.317,.430,.747,107,1077,62,26,12,22,11,452
BOS,41,29.0,4.08,77,2937,2640,314,672,119,15,74,297,32,12,240,501,.255,.320,.395,.716,98,1043,70,24,15,17,13,551
CHC,38,27.1,3.99,74,2848,2535,295,620,122,13,71,279,49,20,247,696,.245,.319,.387,.706,96,981,47,37,12,17,25,539
CHW,32,28.7,3.47,74,2730,2499,257,600,105,11,54,247,23,21,170,545,.240,.295,.356,.651,85,889,56,32,9,19,5,477
CIN,38,29.8,3.99,74,2828,2537,295,628,105,14,88,281,75,24,231,542,.248,.313,.404,.717,97,1025,46,19,27,14,17,516
CLE,40,29.0,3.93,74,2818,2485,291,625,139,9,61,281,36,13,268,507,.252,.325,.388,.713,98,965,56,15,21,29,17,557
COL,38,28.1,4.59,75,2793,2566,344,694,130,18,87,334,43,23,175,577,.270,.320,.437,.757,95,1121,53,19,18,15,17,467
DET,36,28.5,4.36,75,2856,2586,327,710,129,24,66,309,53,28,227,576,.275,.335,.420,.754,108,1085,77,15,10,18,24,525
HOU,38,26.7,4.44,78,2908,2613,346,628,140,7,110,326,61,20,241,728,.240,.308,.426,.733,103,1112,49,22,11,21,14,482
KCR,34,29.0,4.39,72,2686,2462,316,673,130,18,55,299,43,17,152,420,.273,.322,.408,.730,101,1004,58,36,14,22,13,482
LAA,40,28.7,3.89,76,2792,2521,296,609,109,5,76,281,23,20,212,549,.242,.304,.379,.683,95,956,55,23,17,19,21,472
LAD,42,29.7,4.21,77,2869,2535,324,644,130,13,97,314,14,20,275,566,.254,.331,.430,.761,111,1091,68,23,24,12,16,518
MIA,40,27.8,3.64,77,2854,2619,280,665,102,16,62,261,47,21,175,607,.254,.303,.376,.679,88,985,53,17,29,14,16,516
MIL,38,28.8,3.68,77,2818,2589,283,617,130,17,68,272,32,12,172,600,.238,.289,.380,.670,82,985,60,19,23,14,15,460
MIN,35,28.7,4.17,75,2732,2498,313,622,126,19,62,295,33,24,181,541,.249,.302,.389,.691,90,972,64,18,13,22,19,437
NYM,38,28.4,3.58,77,2814,2541,276,597,117,7,65,264,30,8,209,590,.235,.300,.363,.664,85,923,70,35,13,15,16,497
NYY,44,31.6,4.78,76,2954,2636,363,678,133,10,102,348,37,12,246,550,.257,.325,.431,.756,109,1137,44,32,11,28,11,545
OAK,39,28.1,4.46,78,3008,2714,348,703,137,19,65,329,47,10,245,523,.259,.322,.395,.717,100,1073,55,19,6,24,10,565
PHI,36,28.7,3.32,77,2834,2605,256,631,127,16,48,244,41,12,169,542,.242,.292,.359,.650,80,934,57,19,24,16,9,516
PIT,34,27.9,3.97,75,2869,2587,298,658,137,5,56,284,56,20,189,593,.254,.313,.376,.689,92,973,49,41,34,18,25,529
SDP,34,27.7,4.19,78,2937,2688,327,655,131,17,65,312,51,12,196,664,.244,.297,.378,.675,92,1015,49,16,20,16,12,502
SEA,38,29.0,3.36,76,2802,2548,255,587,108,12,77,239,29,25,214,617,.230,.293,.373,.665,91,950,49,16,10,14,14,494
SFG,31,29.2,4.27,77,2943,2660,329,719,135,21,62,314,35,18,224,525,.270,.331,.407,.738,110,1082,67,24,21,14,13,558
STL,36,28.7,4.12,75,2838,2540,309,673,143,13,61,296,30,19,232,572,.265,.330,.404,.733,101,1025,59,25,18,23,27,536
TBR,46,28.5,3.68,77,2849,2571,283,632,119,17,70,269,57,25,210,621,.246,.311,.387,.698,95,995,51,41,9,18,13,513
TEX,43,28.4,4.29,76,2902,2594,326,644,128,11,77,307,53,18,227,628,.248,.316,.395,.711,96,1025,51,39,19,23,17,527
TOR,42,29.4,5.45,77,2923,2599,420,691,154,9,98,402,45,11,255,560,.266,.333,.445,.778,116,1157,65,21,18,29,3,470
WSN,40,28.7,4.42,76,2882,2575,336,668,132,8,78,319,25,15,234,584,.259,.324,.408,.731,101,1050,55,21,29,23,20,529
LgAvg,38,28.6,4.13,76,2852,2575,313,651,126,13,72,298,41,18,215,575,.253,.314,.396,.711,97,1020,57,24,18,19,16,510
Tm,#Bat,BatAge,R/G,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,LOB
,1125,28.6,4.13,2276,85567,77256,9393,19542,3782,404,2159,8935,1227,536,6452,17238,.253,.314,.396,.711,97,30609,1720,731,543,575,475,15291
Tm,#P,PAge,RA/G,W,L,W-L%,ERA,G,GS,GF,CG,tSho,cSho,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,LOB
TBR,26,26.9,3.47,42,35,.545,3.27,77,77,77,0,7,0,34,691.2,596,267,251,75,225,10,644,24,1,37,2859,120,3.72,1.187,7.8,1.0,2.9,8.4,2.86,517
TEX,24,28.1,4.33,38,38,.500,4.04,76,76,75,1,3,1,18,679.2,673,329,305,78,239,18,485,32,2,25,2922,100,4.36,1.342,8.9,1.0,3.2,6.4,2.03,554
TOR,23,28.6,4.31,41,36,.532,4.13,77,77,72,5,5,2,12,682.0,648,332,313,83,225,13,554,30,2,32,2885,95,4.17,1.280,8.6,1.1,3.0,7.3,2.46,507
WSN,23,28.6,4.04,42,34,.553,3.70,76,76,74,2,8,2,25,673.0,685,307,277,52,170,15,596,25,0,21,2842,103,3.20,1.270,9.2,0.7,2.3,8.0,3.51,516
LgAvg,20,28.7,4.13,38,38,.500,3.84,76,76,74,1,,,21,676,651,313,289,72,215,16,575,24,2,27,2852,101,3.84,1.281,8.7,1.0,2.9,7.6,2.67,510
Tm,#P,PAge,RA/G,W,L,W-L%,ERA,G,GS,GF,CG,tSho,cSho,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,LOB
,606,28.7,4.13,1138,1138,.500,3.84,2276,2276,2233,43,,,622,20294.1,19542,9393,8655,2159,6452,475,17238,731,62,798,85566,101,3.84,1.281,8.7,1.0,2.9,7.6,2.67,15291
Rk,Total,P(pitch+bat),Starters(pitch),Relievers(pitching),Non-P,C,1B,2B,3B,SS,LF,CF,RF,OF(LF+CF+RF),DH,PH
1,STL12.8,STL8.8,OAK5.0,STL3.6,SFG7.5,OAK2.1,ARI4.1,CLE3.4,CIN3.0,SFG2.8,DET1.8,LAA3.1,WSN4.1,ARI3.2,BAL1.0,LAD0.5
2,LAD10.1,PIT5.6,STL4.8,KCR3.0,TOR6.6,SFG1.5,DET2.8,SFG1.9,BAL2.9,HOU2.0,NYY1.4,KCR2.6,MIA2.5,TBR2.9,TEX0.8,TOR0.3
3,HOU6.1,LAD5.4,TBR4.3,NYM2.4,KCR5.7,TOR1.0,CHC2.6,MIA1.9,COL2.9,STL1.4,SDP1.4,TBR2.4,HOU1.1,DET2.9,TOR0.7,KCR0.1
4,KCR6.0,TBR4.5,LAD4.0,PIT2.0,DET4.9,PIT0.9,LAD2.1,MIN1.7,TOR2.8,BOS1.3,KCR1.2,ARI2.2,DET1.0,LAD2.6,NYY0.7,SFG0.0
5,SFG5.2,NYM3.6,PIT3.6,BAL1.9,LAD4.7,SDP0.9,CIN1.9,BOS1.3,KCR2.2,ATL1.2,SFG0.8,LAD2.1,STL1.0,KCR2.3,TBR0.4,TBR0.0
6,TOR4.8,HOU3.6,WSN2.7,HOU1.8,ARI4.6,NYY0.7,SFG1.3,STL1.2,MIN1.6,CIN1.0,STL0.7,NYY1.8,NYM0.9,WSN2.2,SFG0.1,BAL-0.1
7,TBR4.7,NYY3.2,MIN2.5,NYY1.5,STL4.0,KCR0.7,NYY1.1,DET1.0,LAD1.1,DET0.9,PIT0.6,PIT1.5,LAD0.6,NYY1.9,MIA0.1,OAK-0.1
8,PIT4.6,WSN2.8,NYY1.8,LAD1.1,BAL4.0,WSN0.7,ATL0.8,TBR0.7,SEA1.1,MIA0.6,ARI0.6,BOS1.5,OAK0.5,LAA1.9,CHC0.1,HOU-0.1
9,BAL4.0,OAK2.4,TEX1.7,CHC1.1,CIN3.2,COL0.6,TEX0.7,TOR0.7,CHC1.1,ARI0.4,TBR0.3,BAL1.2,MIL0.5,BAL1.5,MIL0.0,DET-0.1
10,CHC3.6,MIN2.0,ATL1.6,MIL0.8,HOU2.5,CHC0.6,KCR0.7,HOU0.6,TBR0.9,KCR0.2,CLE0.2,TOR1.1,ARI0.4,HOU1.4,PIT0.0,TEX-0.1
11,NYY2.8,CHC1.7,HOU1.5,BOS0.8,CHC1.9,HOU0.4,LAA0.5,CHC0.5,STL0.7,SDP0.1,BAL0.1,OAK0.7,SEA0.3,STL1.4,SDP0.0,CLE-0.2
12,OAK2.5,TEX0.5,SEA1.1,TBR0.3,COL0.9,LAD0.3,MIL0.4,CIN0.4,TEX0.6,OAK-0.1,LAD-0.1,HOU0.5,TOR0.3,TOR1.2,STL0.0,SDP-0.3
13,WSN2.4,CHW0.4,CHC1.0,PHI0.2,TBR0.2,STL0.2,NYM0.4,ATL0.3,OAK0.5,LAA-0.2,HOU-0.2,MIL0.3,BAL0.2,PIT1.0,WSN0.0,STL-0.3
14,ARI2.0,SEA0.3,NYM0.6,CHW0.1,OAK0.1,CIN0.0,BAL0.4,COL0.2,SFG0.5,COL-0.3,TOR-0.2,DET0.1,TBR0.2,MIA1.0,ARI0.0,NYY-0.3
15,CIN1.1,KCR0.3,CHW0.3,MIA0.0,WSN-0.4,TEX-0.2,CHW0.4,WSN0.1,HOU0.2,TOR-0.3,COL-0.2,WSN-0.1,CIN0.0,OAK0.1,LAD0.0,MIN-0.3
16,DET0.5,BAL0.0,CLE-0.4,COL-0.1,NYY-0.4,ARI-0.3,TOR0.2,BAL0.1,LAA0.2,TEX-0.4,CHC-0.3,TEX-0.1,LAA-0.1,MIL0.1,COL0.0,BOS-0.4
17,NYM-0.4,ATL-0.1,LAA-0.8,SDP-0.4,CLE-0.7,CLE-0.3,SDP0.1,PIT-0.3,PIT0.1,TBR-0.5,TEX-0.7,COL-0.1,ATL-0.1,BOS0.0,KCR0.0,ARI-0.5
18,TEX-0.4,BOS-0.4,COL-0.8,TOR-0.5,LAA-0.7,DET-0.4,SEA-0.3,OAK-0.3,WSN0.1,PIT-0.5,NYM-0.7,SDP-0.3,SFG-0.2,SDP-0.1,ATL0.0,LAA-0.5
19,COL-0.7,PHI-0.8,BOS-1.2,WSN-0.5,MIA-0.8,NYM-0.5,OAK-0.4,TEX-0.3,CLE-0.2,SEA-0.6,MIL-0.7,CHC-0.3,COL-0.5,NYM-0.2,NYM-0.1,CHC-0.6
20,BOS-1.7,CLE-1.0,PHI-1.4,ARI-0.5,SDP-0.8,BAL-0.5,STL-0.6,SDP-0.4,PHI-0.4,PHI-0.6,PHI-0.8,STL-0.3,BOS-0.5,SFG-0.6,PHI-0.1,WSN-0.7
21,CLE-1.7,LAA-1.1,TOR-1.4,LAA-0.5,TEX-0.9,CHW-0.5,COL-0.8,LAD-0.4,MIA-0.5,NYM-0.7,MIA-0.9,CHW-0.4,CLE-0.6,COL-0.8,SEA-0.1,PIT-0.7
22,LAA-1.8,MIA-1.3,MIA-1.5,MIN-0.6,PIT-1.0,SEA-0.8,MIN-0.9,LAA-0.5,ARI-0.6,CLE-0.7,MIN-1.0,NYM-0.4,CHC-0.6,CLE-1.0,CIN-0.2,ATL-0.7
23,MIA-2.1,COL-1.6,CIN-1.5,SFG-0.7,BOS-1.3,BOS-0.8,CLE-0.9,KCR-0.5,ATL-0.6,WSN-1.0,BOS-1.0,CLE-0.6,MIN-1.1,CHC-1.2,CHW-0.2,CIN-0.8
24,ATL-2.4,MIL-1.7,ARI-1.9,CLE-0.7,ATL-2.3,ATL-0.8,BOS-1.0,SEA-0.7,BOS-0.7,MIL-1.0,CIN-1.0,MIA-0.6,PIT-1.1,TEX-2.0,CLE-0.8,NYM-0.8
25,MIN-2.9,TOR-1.8,BAL-1.9,SEA-0.8,NYM-4.0,PHI-0.9,HOU-1.0,NYM-0.9,DET-1.0,NYY-1.1,LAA-1.1,PHI-0.7,SDP-1.2,CIN-2.1,BOS-1.0,CHW-0.8
26,SDP-3.8,CIN-2.1,MIL-2.1,CIN-1.1,SEA-4.6,MIN-1.0,MIA-1.3,NYY-1.6,SDP-1.1,CHC-1.2,OAK-1.1,ATL-0.8,TEX-1.2,SEA-2.2,MIN-1.0,COL-0.9
27,SEA-4.3,SFG-2.3,SFG-2.2,TEX-1.3,MIN-4.9,LAA-1.1,PIT-1.5,PHI-1.7,NYM-1.2,BAL-1.3,CHW-1.2,MIN-0.9,NYY-1.3,ATL-2.5,LAA-1.0,PHI-0.9
28,MIL-8.6,ARI-2.6,SDP-2.7,DET-1.3,MIL-6.9,MIA-1.5,TBR-1.6,ARI-1.7,CHW-1.3,LAD-1.5,SEA-1.4,SEA-1.1,CHW-1.5,PHI-3.0,HOU-1.0,SEA-1.0
29,CHW-9.5,SDP-3.0,KCR-2.7,ATL-1.4,PHI-9.5,MIL-1.9,WSN-1.8,MIL-1.8,MIL-1.7,CHW-1.9,ATL-1.6,CIN-1.1,KCR-1.5,MIN-3.0,DET-1.2,MIL-1.0
30,PHI-10.3,DET-4.4,DET-2.9,OAK-2.7,CHW-9.9,TBR-2.6,PHI-1.9,CHW-2.5,NYY-1.8,MIN-2.0,WSN-1.8,SFG-1.2,PHI-1.5,CHW-3.1,OAK-1.7,MIA-1.1
AVG,0.8,0.7,0.4,0.2,0.1,-0.1,0.2,0.1,0.4,-0.1,-0.2,0.4,0.0,0.2,-0.1,-0.4
Tm,#Fld,RA/G,DefEff,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr
ARI,37,4.59,.695,75,675,510,6150.0,2884,2050,795,39,70,.986,13,2,22,4
ATL,42,4.36,.687,76,684,533,6057.0,2850,2019,786,45,85,.984,14,3,-20,-4
BAL,35,3.92,.702,75,646,527,5761.0,2667,1969,666,32,62,.988,8,2,13,3
BOS,32,4.66,.680,77,668,527,5971.2,2863,2049,772,42,68,.985,-18,-4,-16,-3
CHC,38,3.89,.689,74,666,512,6018.0,2815,2006,755,54,62,.981,-9,-2,6,1
CHW,25,4.57,.655,74,651,522,5754.0,2712,1956,708,48,77,.982,-42,-9,-42,-9
CIN,38,4.22,.712,74,666,548,5994.0,2809,1998,771,40,59,.986,18,4,22,4
CLE,22,4.46,.668,74,608,516,5374.2,2603,1934,629,40,67,.985,-34,-8,-5,-1
COL,37,5.12,.674,75,675,511,5922.0,2861,1974,842,45,78,.984,-4,-1,1,0
DET,29,4.40,.701,75,660,521,5940.2,2774,2009,730,35,72,.987,12,2,21,4
HOU,28,3.81,.710,78,674,555,6126.0,2945,2087,821,37,72,.987,14,3,24,5
KCR,28,3.58,.714,72,630,543,5617.1,2630,1912,683,35,57,.987,28,6,39,8
LAA,31,3.95,.711,76,653,512,5860.2,2692,2009,643,40,45,.985,25,5,9,2
LAD,42,3.35,.694,77,693,530,6132.0,2881,2044,806,31,58,.989,15,3,11,2
MIA,38,4.12,.696,77,693,587,6122.0,2860,2041,790,29,75,.990,6,1,15,3
MIL,38,4.71,.676,77,693,532,6162.0,2902,2054,792,56,68,.981,0,0,-14,-3
MIN,32,4.12,.690,75,660,546,5869.1,2811,1991,777,43,75,.985,-13,-3,-10,-2
NYM,37,3.73,.692,77,693,570,6131.1,2858,2044,767,47,62,.984,-9,-2,4,1
NYY,33,4.46,.675,76,649,474,5911.1,2770,2038,683,49,62,.982,-30,-6,-39,-8
OAK,26,3.95,.691,78,662,523,5885.0,2850,2041,738,71,69,.975,-0,-0,-2,-0
PHI,36,4.92,.669,77,693,521,6093.0,2824,2031,734,59,69,.979,-36,-7,-56,-11
PIT,33,3.36,.684,75,675,478,6189.0,3005,2063,889,53,87,.982,-6,-1,-1,-0
SDP,33,4.60,.676,78,702,528,6303.0,2907,2101,759,47,71,.984,-26,-5,-24,-5
SEA,31,4.03,.700,76,651,510,5903.0,2819,2040,740,39,75,.986,-10,-2,-10,-2
SFG,31,3.96,.701,77,693,550,6207.0,2936,2069,829,38,71,.987,7,1,33,6
STL,34,2.81,.694,75,675,509,6081.0,2804,2027,735,42,62,.985,4,1,25,5
TBR,37,3.47,.713,77,678,506,6114.0,2781,2069,678,34,47,.988,34,7,21,4
TEX,33,4.33,.696,76,660,533,5878.2,2839,2028,750,61,71,.979,20,4,0,0
TOR,30,4.31,.703,77,659,536,5906.1,2817,2039,739,39,61,.986,29,6,12,2
WSN,38,4.04,.667,76,684,556,6057.0,2791,2019,723,49,63,.982,-12,-2,-21,-4
LgAvg,33,4.13,.690,76,669,528,5983,2819,2024,751,44,67,.984,0,0,,
Tm,#Fld,RA/G,DefEff,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr
,983,4.13,.690,2276,20069,15826,179492.0,84560,60711,22530,1319,2020,.984,-1,-0,,
